,ID,Drug,Resistant,Lineage
24028,TB-333-2178-19_S37_R.all,str,1,4.2.1
24106,TB-333-2152-19_S29_R.all,str,1,4.2.1
24158,TB-333-3600-19_S164_R.all,str,1,4.2.1
24223,TB-333-4189-19_S165_R.all,str,1,4.2.1
24236,TB-222-591-19-138_S6_R.all,str,1,4.2.1
24366,TB-222-5642-19_S268_R.all,str,1,4.2.1
24379,TB-222-6896-19_S269_R.all,str,1,4.2.1
24444,TB-333-4111-19_S140_R.all,str,1,4.2.1
24509,TB-222-4175-18_S168_R.all,str,1,4.2.1
24600,TB-333-1163-19_S75_R.all,str,1,4.2.1
24639,TB-333-4624-19_S157_R.all,str,1,4.2.1
24769,TB-222-4948-18_S73_R.all,str,1,4.2.1
24795,TB-333-2417-19_S44_R.all,str,1,4.2.1
33934,1733.1142_sus,str,1,4.2.1
36508,TB-111-15345-19_S9_R.all,str,1,4.2.1
36560,TB-111-15916-19_S161_R.all,str,1,4.2.1
40668,TB-111-21135-18_S119_R.all,str,1,4.2.1
40915,TB-111-9249-18_S181_R.all,str,1,4.2.1
40993,TB-111-9838-18_S139_R.all,str,1,4.2.1
41149,TB-111-21342-19_S88_R.all,str,1,4.2.1
41188,TB-444-300-18_S95_R.all,str,1,4.2.1
41357,TB-111-1370-19_S58_R.all,str,1,4.2.1
41396,TB-444-463-19_S68_R.all,str,1,4.2.1
41487,TB-111-15903-18_S128_R.all,str,1,4.2.1
41630,TB-111-21354-19_S138_R.all,str,1,4.2.1
41721,TB-111-5555-19-138_S45_R.all,str,1,4.2.1
41760,TB-111-18538-18-138_S51_R.all,str,1,4.2.1
41825,TB-111-6552-19-138_S32_R.all,str,1,4.2.1
42124,TB-111-9490-18_S140_R.all,str,1,4.2.1
42150,TB-111-17335-18-138_S16_R.all,str,1,4.2.1
42267,TB-444-398-19_S253_R.all,str,1,4.2.1
42319,TB-111-15751-18-138_S20_R.all,str,1,4.2.1
42592,TB-111-998-19_S145_R.all,str,1,4.2.1
42670,TB-111-1096-18-138_S163_R.all,str,1,4.2.1
42683,TB-111-7933-18_S24_R.all,str,1,4.2.1
42943,TB-111-8305-18_S78_R.all,str,1,4.2.1
42969,TB-111-16297-19_S60_R.all,str,1,4.2.1
43060,TB-111-18472-18_S112_R.all,str,1,4.2.1
43099,TB-111-16954-18_S30_R.all,str,1,4.2.1
43177,TB-111-21564-19_S97_R.all,str,1,4.2.1
43242,TB-111-164-18-138_S168_R.all,str,1,4.2.1
43268,TB-111-9606-18_S168_R.all,str,1,4.2.1
43372,TB-111-12407-18_S90_R.all,str,1,4.2.1
43411,TB-111-7925-18_S19_R.all,str,1,4.2.1
43424,TB-444-2635-19_S6_R.all,str,1,4.2.1
43437,TB-111-8655-18_S194_R.all,str,1,4.2.1
43450,TB-111-19151-18-138_S46_R.all,str,1,4.2.1
43528,TB-111-19133-18_S113_R.all,str,1,4.2.1
43541,TB-111-12663-18_S74_R.all,str,1,4.2.1
43905,TB-111-16223-18_S158_R.all,str,1,4.2.1
43918,TB-111-10456-18_S8_R.all,str,1,4.2.1
43931,TB-111-16133-18-138_S25_R.all,str,1,4.2.1
43970,TB-111-9676-18_S191_R.all,str,1,4.2.1
44048,TB-111-18189-18_S130_R.all,str,1,4.2.1
44061,TB-111-2577-18_S150_R.all,str,1,4.2.1
44204,TB-111-6654-19_S46_R.all,str,1,4.2.1
44334,TB-111-1299-19_S97_R.all,str,1,4.2.1
44477,TB-111-1344-19_S143_R.all,str,1,4.2.1
44555,TB-111-8840-18_S67_R.all,str,1,4.2.1
44607,TB-111-19026-18-138_S21_R.all,str,1,4.2.1
44633,TB-111-14524-19_S158_R.all,str,1,4.2.1
44932,TB-111-7624-18_S172_R.all,str,1,4.2.1
45114,TB-111-7932-18_S25_R.all,str,1,4.2.1
45140,TB-111-7991-19-138_S74_R.all,str,1,4.2.1
45153,TB-111-18429-18_S135_R.all,str,1,4.2.1
45192,TB-111-15657-19_S142_R.all,str,1,4.2.1
45205,TB-111-21496-19_S122_R.all,str,1,4.2.1
45270,TB-111-15382-19_S141_R.all,str,1,4.2.1
45361,TB-111-17019-18_S34_R.all,str,1,4.2.1
45647,TB-111-16151-18_S124_R.all,str,1,4.2.1
45712,TB-111-17049-19_S2_R.all,str,1,4.2.1
45790,TB-111-20301-18_S1_R.all,str,1,4.2.1
45972,TB-111-19315-18_S152_R.all,str,1,4.2.1
46024,TB-111-8366-18_S72_R.all,str,1,4.2.1
46063,TB-111-15340-19_S116_R.all,str,1,4.2.1
46089,TB-111-19264-18_S121_R.all,str,1,4.2.1
46323,TB-111-2565-18_S6_R.all,str,1,4.2.1
46336,TB-111-20605-19_S166_R.all,str,1,4.2.1
46388,TB-111-19884-19_S90_R.all,str,1,4.2.1
46635,TB-111-7922-18_S21_R.all,str,1,4.2.1
46739,TB-111-2736-19_S108_R.all,str,1,4.2.1
46830,TB-111-15751-18-138_S43_R.all,str,1,4.2.1
46882,TB-111-5555-19-138_S107_R.all,str,1,4.2.1
46921,TB-111-7861-19-138_S64_R.all,str,1,4.2.1
47025,TB-111-8323-18_S53_R.all,str,1,4.2.1
47259,TB-111-8922-18_S50_R.all,str,1,4.2.1
47337,TB-111-21534-18F_S42_R.all,str,1,4.2.1
47532,TB-111-15339-19_S16_R.all,str,1,4.2.1
47558,TB-111-15086-18_S161_R.all,str,1,4.2.1
47727,TB-111-17032-19_S282_R.all,str,1,4.2.1
47753,TB-111-17633-18_S35_R.all,str,1,4.2.1
47766,TB-111-17415-18-138_S53_R.all,str,1,4.2.1
47779,TB-111-15713-19_S73_R.all,str,1,4.2.1
47792,TB-444-2409-18_S30_R.all,str,1,4.2.1
47948,TB-111-2682-19_S156_R.all,str,1,4.2.1
47987,TB-111-42-18_S240_R.all,str,1,4.2.1
48026,TB-111-19732-18_S196_R.all,str,1,4.2.1
48156,TB-444-2576-19_S5_R.all,str,1,4.2.1
48286,TB-111-3412-18_S152_R.all,str,1,4.2.1
48312,TB-111-10300-18_S97_R.all,str,1,4.2.1
48416,TB-111-9817-18_S17_R.all,str,1,4.2.1
48572,TB-111-17137-18_S86_R.all,str,1,4.2.1
48611,TB-111-18504-18-138_S23_R.all,str,1,4.2.1
48624,TB-111-8764-18_S68_R.all,str,1,4.2.1
48754,TB-111-2220-19_S83_R.all,str,1,4.2.1
48858,TB-111-3223-19_S94_R.all,str,1,4.2.1
48884,TB-111-20041-18_S161_R.all,str,1,4.2.1
48936,TB-111-3644-19_S20_R.all,str,1,4.2.1
49183,TB-111-6552-19-138_S78_R.all,str,1,4.2.1
