,ID,Drug,Resistant,Lineage
52739,TB-111-8178-19_S190_R.all,oflx,0,4.8
52856,TB-111-14211-18_S195_R.all,oflx,0,4.8
52973,TB-111-14228-18_S17_R.all,oflx,0,4.8
53051,TB-111-14245-18_S137_R.all,oflx,0,4.8
53064,TB-111-13433-18_S75_R.all,oflx,0,4.8
53077,TB-111-14249-18_S166_R.all,oflx,0,4.8
53090,TB-111-13179-18_S114_R.all,oflx,0,4.8
53350,TB-111-14161-18_S67_R.all,oflx,0,4.8
53376,TB-111-14221-18_S22_R.all,oflx,0,4.8
53506,TB-111-7149-18_S173_R.all,oflx,0,4.8
53519,TB-111-13900-18-138_S65_R.all,oflx,0,4.8
53571,TB-111-12792-19_S217_R.all,oflx,0,4.8
53623,TB-111-10592-18_S41_R.all,oflx,0,4.8
53662,TB-111-11146-18_S154_R.all,oflx,0,4.8
53675,TB-111-11147-18_S141_R.all,oflx,0,4.8
54247,1397908.3_res,oflx,0,4.8
54676,1267360.3_res,oflx,0,4.8
55365,1733.1113_sus,oflx,0,4.8
55417,1397940.3_sus,oflx,0,4.8
55456,1733.3458_sus,oflx,0,4.8
55638,1427212.3_sus,oflx,0,4.8
55664,1733.3430_sus,oflx,0,4.8
58771,1438865.3_res,oflx,0,4.8
59538,1422070.3_res,oflx,0,4.8
59616,1422059.3_res,oflx,0,4.8
59798,1422088.3_res,oflx,0,4.8
59941,1267363.3_res,oflx,0,4.8
62060,1733.8546_res,oflx,0,4.8
63178,1733.7423_res,oflx,0,4.8
63321,1733.8543_res,oflx,0,4.8
64309,1773.15161_res,oflx,0,4.8
78973,TB-MoldovaSeq-DNA0256-4412_S66_ndc,oflx,0,4.8
79207,TB-111-19690-18_S174_R.all,oflx,0,4.8
79324,TB-111-20412-18_S17_R.all,oflx,0,4.8
79402,TB-111-19680-19_S148_R.all,oflx,0,4.8
80962,IDR1400006549,oflx,0,4.8
82028,SAMEA104304845,oflx,0,4.8
82275,1438869.3_res,oflx,0,4.8
82314,1438851.3_res,oflx,0,4.8
82743,SAMEA1015980,oflx,0,4.8
82821,NLA009901304,oflx,0,4.8
84277,TB-MoldovaSeq-DNA117-1040_S118_ndc,oflx,0,4.8
84420,TB-MoldovaSeq-DNA126-1982_S127_ndc,oflx,0,4.8
92818,TB-MoldovaSeq-DNA0290-5196_S293_ndc,oflx,0,4.8
92831,TB-MoldovaSeq-DNA0323-5700_S326_ndc,oflx,0,4.8
92844,TB-MoldovaSeq-DNA0263-4048_S73_ndc,oflx,0,4.8
92883,TB-MoldovaSeq-DNA0281-3277_S91_ndc,oflx,0,4.8
92961,TB-MoldovaSeq-DNA0254-3053_S64_ndc,oflx,0,4.8
92974,TB-MoldovaSeq-DNA0226-2590_S36_ndc,oflx,0,4.8
93104,TB-MoldovaSeq-DNA0206-2335_S16__ndc,oflx,0,4.8
93156,TB-MoldovaSeq-DNA060-873_S60_ndc,oflx,0,4.8
93260,TB-MoldovaSeq-DNA066-859_S66_ndc,oflx,0,4.8
93273,TB-MoldovaSeq-DNA0205-2372_S15__ndc,oflx,0,4.8
93325,TB-MoldovaSeq-DNA009-424_S9_ndc,oflx,0,4.8
93390,TB-MoldovaSeq-DNA0320-4517_S323_ndc,oflx,0,4.8
93481,TB-MoldovaSeq-DNA192-2669_S2_ndc,oflx,0,4.8
93559,TB-MoldovaSeq-DNA016-272_S16_ndc,oflx,0,4.8
93598,TB-MoldovaSeq-DNA042-428_S42_ndc,oflx,0,4.8
93624,TB-MoldovaSeq-DNA0252-3579_S62_ndc,oflx,0,4.8
93728,TB-MoldovaSeq-DNA168-2621_S169_ndc,oflx,0,4.8
93741,TB-MoldovaSeq-DNA0314-4895_S317_ndc,oflx,0,4.8
93871,TB-MoldovaSeq-DNA0203-2175_S13__ndc,oflx,0,4.8
93949,TB-MoldovaSeq-DNA0270-4875_S80_ndc,oflx,0,4.8
94131,TB-MoldovaSeq-DNA0244-3472_S54_ndc,oflx,0,4.8
94430,TB-MoldovaSeq-DNA0278-3928_S88_ndc,oflx,0,4.8
94651,TB-MoldovaSeq-DNA069-843_S69_ndc,oflx,0,4.8
94768,TB-MoldovaSeq-DNA181-2102_S182_ndc,oflx,0,4.8
94963,TB-MoldovaSeq-DNA053-52_S53_ndc,oflx,0,4.8
94976,TB-MoldovaSeq-DNA004-422_S4_ndc,oflx,0,4.8
95054,TB-MoldovaSeq-DNA0204-2457_S14__ndc,oflx,0,4.8
95171,TB-MoldovaSeq-DNA002-694_S2_ndc,oflx,0,4.8
95262,TB-MoldovaSeq-DNA0285-5738_S99_ndc,oflx,0,4.8
95288,TB-MoldovaSeq-DNA048-697_S48_ndc,oflx,0,4.8
95379,TB-MoldovaSeq-DNA0209-2127_S19__ndc,oflx,0,4.8
95392,TB-MoldovaSeq-DNA0301-443_S304_ndc,oflx,0,4.8
95431,TB-MoldovaSeq-DNA0315-4294_S318_ndc,oflx,0,4.8
95444,TB-MoldovaSeq-DNA0283-5592_S93_ndc,oflx,0,4.8
95561,TB-MoldovaSeq-DNA0220-2124_S30_ndc,oflx,0,4.8
95587,TB-MoldovaSeq-DNA0216-1987_S26_ndc,oflx,0,4.8
95730,TB-MoldovaSeq-DNA0269-4158_S79_ndc,oflx,0,4.8
95912,TB-MoldovaSeq-DNA177-2284_S178_ndc,oflx,0,4.8
98746,Italian10_R1,oflx,0,4.8
98759,Italian8_R1,oflx,0,4.8
98772,Italian9_R1,oflx,0,4.8
99318,1448524.3_res,oflx,0,4.8
101125,1422068.3_sus,oflx,0,4.8
101255,1421983.3_sus,oflx,0,4.8
101346,1422098.3_sus,oflx,0,4.8
101580,1773.18605_sus,oflx,0,4.8
101827,1773.18618_sus,oflx,0,4.8
102217,1733.1594_res,oflx,0,4.8
103075,1733.1555_res,oflx,0,4.8
103530,1733.6066_res,oflx,0,4.8
104024,TB-111-23033-18F-138_S136_R.all,oflx,0,4.8
104063,TB-111-19385-18_S130_R.all,oflx,0,4.8
104076,TB-111-19377-19_S31_R.all,oflx,0,4.8
104141,TB-111-17907-19_S58_R.all,oflx,0,4.8
104362,TB-111-19641-18_S169_R.all,oflx,0,4.8
104375,TB-111-18765-18_S135_R.all,oflx,0,4.8
104427,TB-111-23374-18F-138_S137_R.all,oflx,0,4.8
104466,TB-111-16588-18_S74_R.all,oflx,0,4.8
104479,TB-111-24349-18F-138_S139_R.all,oflx,0,4.8
104492,TB-111-20402-19_S35_R.all,oflx,0,4.8
104648,TB-111-17767-19_S57_R.all,oflx,0,4.8
104661,TB-111-16586-18_S111_R.all,oflx,0,4.8
104687,TB-111-19411-18_S123_R.all,oflx,0,4.8
104791,TB-111-23874-18F_S43_R.all,oflx,0,4.8
105025,TB-111-20544-18_S9_R.all,oflx,0,4.8
105168,TB-111-23033-18F-138_S61_R.all,oflx,0,4.8
105233,TB-111-19558-18_S171_R.all,oflx,0,4.8
105259,TB-111-19594-18_S4_R.all,oflx,0,4.8
105272,TB-111-17766-18_S114_R.all,oflx,0,4.8
105376,TB-111-18715-18_S128_R.all,oflx,0,4.8
105597,TB-111-17896-18_S97_R.all,oflx,0,4.8
105610,TB-111-19509-18_S167_R.all,oflx,0,4.8
105623,TB-111-18567-18-138_S44_R.all,oflx,0,4.8
1922,1438847.3_sus,oflx,1,4.8
2338,1438874.3_sus,oflx,1,4.8
32173,1438854.3_sus,oflx,1,4.8
36723,1397863.3_sus,oflx,1,4.8
53402,TB-111-7107-18_S182_R.all,oflx,1,4.8
54338,1397863.3_res,oflx,1,4.8
81482,1397864.3_sus,oflx,1,4.8
87124,1438850.3_res,oflx,1,4.8
99500,1438870.3_res,oflx,1,4.8
101905,1397864.3_res,oflx,1,4.8
55053,TSVC_variants_IonXpress_032,oflx,0,"4.8,4.3.4.1"
43418,TB-111-17003-19_S102_R.all,oflx,0,"4.8,4.9"
167,3213167_IonXpress_029,oflx,0,4.9
180,3213540_IonXpress_032,oflx,0,4.9
271,3213195_IonXpress_018,oflx,0,4.9
323,3213426_IonXpress_021,oflx,0,4.9
349,3212705_IonXpress_024,oflx,0,4.9
4873,R9928_ANNO,oflx,0,4.9
4886,R11277_ANNO,oflx,0,4.9
4899,R11116_ANNO,oflx,0,4.9
4912,R18999_ANNO,oflx,0,4.9
7122,1773.18407_res,oflx,0,4.9
22553,TB-222-4988-19_S285_R.all,oflx,0,4.9
23177,TB-222-5122-19_S284_R.all,oflx,0,4.9
25062,1733.3861_sus,oflx,0,4.9
33161,TSVC_variants_IonXpress_018,oflx,0,4.9
34201,1733.1188_sus,oflx,0,4.9
34474,1733.3323_sus,oflx,0,4.9
35774,1733.3716_sus,oflx,0,4.9
41936,TB-111-8492-18_S52_R.all,oflx,0,4.9
43015,TB-111-15742-18-138_S66_R.all,oflx,0,4.9
43665,TB-111-3605-19-138_S92_R.all,oflx,0,4.9
44432,TB-111-8519-18_S151_R.all,oflx,0,4.9
47851,TB-111-4665-19-138_S88_R.all,oflx,0,4.9
49021,TB-111-19307-18_S31_R.all,oflx,0,4.9
49619,TB-111-3076-19-138_S90_R.all,oflx,0,4.9
50113,TB-111-19304-18_S128_R.all,oflx,0,4.9
50321,TB-111-19306-18_S129_R.all,oflx,0,4.9
54026,1324276.3_res,oflx,0,4.9
55183,BORA_36,oflx,0,4.9
55326,1733.10364_sus,oflx,0,4.9
55976,1733.3760_sus,oflx,0,4.9
65232,3214236_IonXpress_020,oflx,0,4.9
65245,3214168_IonXpress_019,oflx,0,4.9
65258,3213828_IonXpress_026,oflx,0,4.9
65284,3214387_IonXpress_029,oflx,0,4.9
65310,QC8-2012_IonXpress_022,oflx,0,4.9
65323,3214570_IonXpress_030,oflx,0,4.9
65362,3214042_IonXpress_027,oflx,0,4.9
65375,3214238_IonXpress_028,oflx,0,4.9
65388,3213831_IonXpress_018,oflx,0,4.9
65401,QC16-2008_IonXpress_023,oflx,0,4.9
65414,QC-11_IonXpress_017,oflx,0,4.9
80975,R11116_FILTERED,oflx,0,4.9
80988,R17699_FILTERED,oflx,0,4.9
81001,R16166_FILTERED,oflx,0,4.9
81014,R11268_FILTERED,oflx,0,4.9
81027,R5764_FILTERED,oflx,0,4.9
81040,R3212_FILTERED,oflx,0,4.9
81690,3213436_IonXpress_021,oflx,0,4.9
81755,3213540_IonXpress_024,oflx,0,4.9
81781,3211856_IonXpress_025,oflx,0,4.9
81794,3213167_IonXpress_022,oflx,0,4.9
81807,3211392_IonXpress_018,oflx,0,4.9
81885,3213545_IonXpress_029,oflx,0,4.9
82457,1438864.3_res,oflx,0,4.9
95548,TB-MoldovaSeq-DNA0267-4769_S77_ndc,oflx,0,4.9
102594,1733.2657_res,oflx,0,4.9
103816,Peru4994,oflx,0,4.9
103907,S5_3216454_IonXpress_023,oflx,0,4.9
103920,S1_3216419_IonXpress_019,oflx,0,4.9
7447,1773.18390_res,oflx,1,4.9
15338,MHSP_10,oflx,1,4.9
102204,1733.2628_res,oflx,1,4.9
102776,1733.3095_res,oflx,1,4.9
103504,1733.2797_res,oflx,1,4.9
25192,1733.5221_sus,oflx,0,5
76334,Test647,oflx,0,6
32732,1354183.3_sus,oflx,0,"6,BOV_AFRI"
81430,1354186.3_sus,oflx,0,"6,BOV_AFRI"
16729,1354188.3_sus,oflx,1,"6,BOV_AFRI"
16846,1354191.3_sus,oflx,1,"6,BOV_AFRI"
25621,1733.3553_sus,oflx,0,BOV_AFRI
25712,1733.3646_sus,oflx,0,BOV_AFRI
33603,1733.3671_sus,oflx,0,BOV_AFRI
34656,1733.4340_sus,oflx,0,BOV_AFRI
35033,1733.3470_sus,oflx,0,BOV_AFRI
41247,TB-111-15325-18_S197_R.all,oflx,0,BOV_AFRI
41897,TB-111-16039-18_S89_R.all,oflx,0,BOV_AFRI
45602,TB-111-4951-19_S4_R.all,oflx,0,BOV_AFRI
47409,TB-111-7845-18_S191_R.all,oflx,0,BOV_AFRI
47461,TB-111-2236-19_S55_R.all,oflx,0,BOV_AFRI
47617,TB-111-16056-18_S92_R.all,oflx,0,BOV_AFRI
48098,TB-111-1255-19_S97_R.all,oflx,0,BOV_AFRI
50308,TB-111-17346-18_S102_R.all,oflx,0,BOV_AFRI
51361,TB-111-18409-18_S98_R.all,oflx,0,BOV_AFRI
94547,TB-MoldovaSeq-DNA0271-4717_S81_ndc,oflx,0,BOV_AFRI
94560,TB-MoldovaSeq-DNA0221-2610_S31_ndc,oflx,0,BOV_AFRI
95600,TB-MoldovaSeq-DNA0222-4802_S32_ndc,oflx,0,BOV_AFRI
104037,TB-111-22188-18F_S36_R.all,oflx,0,BOV_AFRI
104583,TB-111-19473-18_S118_R.all,oflx,0,BOV_AFRI
105389,TB-111-22875-18F_S17_R.all,oflx,0,BOV_AFRI
37893,Test1129,oflx,0,nan
38062,ERR2512838,oflx,0,nan
62645,SRR1239336_1.sorted,oflx,0,nan
65193,1_S1_L001_R1_001.sorted,oflx,0,nan
65206,1_S1_L001_R2_001.sorted,oflx,0,nan
86994,KL004,oflx,0,nan
91453,IDR1400002533,oflx,0,nan
100137,Test422,oflx,0,nan
14650,rename_mycobacterium_tuberculosis_m1418.0.variants,pas,0,1
62308,1733.9086_res,pas,0,1.1
62269,1733.8986_res,pas,0,1.1.1
62997,1733.8968_res,pas,0,1.1.1
64752,1733.8960_res,pas,0,1.1.1
32356,1354155.3_sus,pas,0,"1.1.1,4.9"
34176,1733.11037_sus,pas,0,1.1.1.1
55522,1733.10238_sus,pas,0,1.1.1.1
80898,1479144813357T181915lib5024nextseqn0036151bp,pas,0,1.1.1.1
78753,RI-52-LDC9272_L2_1.fq.sorted,pas,0,1.1.1.1.1
85474,Test1270,pas,0,1.1.1.1.1
85500,Test1240,pas,0,1.1.1.1.1
85578,Test1265,pas,0,1.1.1.1.1
85682,Test1245,pas,0,1.1.1.1.1
86540,Test1239,pas,0,1.1.1.1.1
91545,Test1042,pas,0,1.1.1.1.1
91584,Test1039,pas,0,1.1.1.1.1
91610,Test1079,pas,0,1.1.1.1.1
91649,Test1032,pas,0,1.1.1.1.1
91688,Test1080,pas,0,1.1.1.1.1
91740,Test1030,pas,0,1.1.1.1.1
91766,Test1037,pas,0,1.1.1.1.1
91948,Test1086,pas,0,1.1.1.1.1
91961,Test1035,pas,0,1.1.1.1.1
92117,Test1047,pas,0,1.1.1.1.1
92234,Test1069,pas,0,1.1.1.1.1
92247,Test1023,pas,0,1.1.1.1.1
92351,Test1058,pas,0,1.1.1.1.1
92611,Test1025,pas,0,1.1.1.1.1
92676,Test1075,pas,0,1.1.1.1.1
92702,Test1038,pas,0,1.1.1.1.1
92728,Test1060,pas,0,1.1.1.1.1
85435,Test1258,pas,0,"1.1.1.1.1,2.2.1.1.1"
85539,Test1257,pas,0,"1.1.1.1.1,2.2.1.1.1"
91493,Test1052,pas,0,"1.1.1.1.1,2.2.1.1.1"
402,SRR1011507,pas,0,1.1.1.2
493,Sample No 3211379_IonXpress_021,pas,0,1.1.1.2
3379,IonXpress_016_2020_07_14_sample no 2427.sorted,pas,0,1.1.1.2
31017,Sample No 321528_IonXpress_018,pas,0,1.1.1.2
31381,Sample No 321262_ionXpress_017,pas,0,1.1.1.2
31433,Sample No 3213249.IonXpress_019.sorted,pas,0,1.1.1.2
32031,3212598.IonXpress_023.sorted,pas,0,1.1.1.2
33266,Sample No 3213637.IonXpress_022.sorted,pas,0,1.1.1.2
38076,Sample No 3211380_IonXpress_022,pas,0,1.1.1.2
40234,TEST0278,pas,0,1.1.1.2
53962,Sample No 3211198_IonXpress_020,pas,0,1.1.1.2
54703,Sample No 321262_IonXpress_017.sorted,pas,0,1.1.1.2
54911,Sample No 3211517.IonXpress_020.sorted,pas,0,1.1.1.2
54924,CS5523-LDJ7596-W1_L3_1.fq.sorted,pas,0,1.1.1.2
55106,Sample No 321769_IonXpress_019,pas,0,1.1.1.2
58486,SAmple No 3213118.IonXpress_027.sorted,pas,0,1.1.1.2
60189,Test278,pas,0,1.1.1.2
62685,Sample No 3211856.IonXpress_025.sorted,pas,0,1.1.1.2
76634,Sample No 3211392.IonXpress_018.sorted,pas,0,1.1.1.2
80794,Sample No 3213642.IonXpress_030 (1).sorted,pas,0,1.1.1.2
80833,Sample no 3211956.IonXpress_026.sorted,pas,0,1.1.1.2
81678,SAmple No 3211453.IonXpress_019.sorted,pas,0,1.1.1.2
84005,Test355,pas,0,1.1.1.2
84044,Test354,pas,0,1.1.1.2
91883,Test1010,pas,0,1.1.1.2
36451,Sample No 3212598.IonXpress_023.sorted,pas,0,"1.1.1.2,4.2.1.1.1.1.1.1.i2"
62555,An-1.R1.sorted,pas,0,"1.1.1.2.i1,2.2.1.1.1.i3"
311,3213123_IonXpress_027,pas,0,1.1.2
3405,IonXpress_002_2020_10_11_sample No 2162.sorted,pas,0,1.1.2
3639,Test098,pas,0,1.1.2
5667,Test133,pas,0,1.1.2
6382,WGS_TB_09-06-2020_sample no 2311.sorted,pas,0,1.1.2
6473,KP123,pas,0,1.1.2
8787,KP228,pas,0,1.1.2
10854,TDR_1_S86_L002,pas,0,1.1.2
12466,KP102,pas,0,1.1.2
12505,WGS_TB_12-07-2020_sample no 2453.sorted,pas,0,1.1.2
12648,KP154,pas,0,1.1.2
13012,rename_mycobacterium_tuberculosis_h2438.0.variants,pas,0,1.1.2
13038,rename_mycobacterium_tuberculosis_m1012.0.variants,pas,0,1.1.2
13064,rename_mycobacterium_tuberculosis_m1253.0.variants,pas,0,1.1.2
13077,rename_mycobacterium_tuberculosis_h3367.0.variants,pas,0,1.1.2
13103,rename_mycobacterium_tuberculosis_m1022.0.variants,pas,0,1.1.2
13116,rename_mycobacterium_tuberculosis_h1580.0.variants,pas,0,1.1.2
13129,rename_mycobacterium_tuberculosis_m995.0.variants,pas,0,1.1.2
13142,rename_mycobacterium_tuberculosis_m1233.0.variants,pas,0,1.1.2
13155,rename_mycobacterium_tuberculosis_m1023.0.variants,pas,0,1.1.2
13168,rename_mycobacterium_tuberculosis_m1030.0.variants,pas,0,1.1.2
13194,rename_mycobacterium_tuberculosis_m1021.0.variants,pas,0,1.1.2
13233,rename_mycobacterium_tuberculosis_h3986.0.variants,pas,0,1.1.2
13246,rename_mycobacterium_tuberculosis_m1215.0.variants,pas,0,1.1.2
13272,rename_mycobacterium_tuberculosis_m1004.0.variants,pas,0,1.1.2
13285,rename_mycobacterium_tuberculosis_m1024.0.variants,pas,0,1.1.2
13311,rename_mycobacterium_tuberculosis_m990.0.variants,pas,0,1.1.2
13324,rename_mycobacterium_tuberculosis_h3361.0.variants,pas,0,1.1.2
13350,rename_mycobacterium_tuberculosis_m1007.0.variants,pas,0,1.1.2
13363,rename_mycobacterium_tuberculosis_h1996.0.variants,pas,0,1.1.2
13389,rename_mycobacterium_tuberculosis_m1272.0.variants,pas,0,1.1.2
13402,rename_mycobacterium_tuberculosis_h1589.0.variants,pas,0,1.1.2
13415,rename_mycobacterium_tuberculosis_h3005.0.variants,pas,0,1.1.2
13428,rename_mycobacterium_tuberculosis_m1236.0.variants,pas,0,1.1.2
13441,rename_mycobacterium_tuberculosis_m1008.0.variants,pas,0,1.1.2
13454,rename_mycobacterium_tuberculosis_m1010.0.variants,pas,0,1.1.2
13467,rename_mycobacterium_tuberculosis_h2463.0.variants,pas,0,1.1.2
13506,rename_mycobacterium_tuberculosis_m1300.0.variants,pas,0,1.1.2
13519,rename_mycobacterium_tuberculosis_m1009.0.variants,pas,0,1.1.2
13532,rename_mycobacterium_tuberculosis_m1304.0.variants,pas,0,1.1.2
13545,rename_mycobacterium_tuberculosis_m1232.0.variants,pas,0,1.1.2
13558,rename_mycobacterium_tuberculosis_m1273.0.variants,pas,0,1.1.2
13571,rename_mycobacterium_tuberculosis_h1578.0.variants,pas,0,1.1.2
13597,rename_mycobacterium_tuberculosis_h2375.0.variants,pas,0,1.1.2
13610,rename_mycobacterium_tuberculosis_m13.0.variants,pas,0,1.1.2
13649,rename_mycobacterium_tuberculosis_m1295.0.variants,pas,0,1.1.2
